pm25,visibility,traffic,nox,action
58.0,10.64,42,78.0,0
58.0,10.6,44,83.0,0
67.0,9.43,42,78.0,0
63.0,11.58,39,78.0,0
62.0,11.54,45,82.0,0
55.0,15.0,39,72.0,0
25.0,22.56,22,35.0,0
22.0,21.74,22,35.0,0
26.0,18.52,24,40.0,0
27.0,18.87,22,33.0,0
26.0,17.44,25,39.0,0
28.0,16.67,30,48.0,0
52.0,9.55,37,55.0,0
142.0,6.51,49,63.0,1
136.0,8.96,44,58.0,1
120.0,8.26,42,60.0,1
125.0,8.15,42,57.0,1
126.0,7.04,41,58.0,1
126.0,7.04,34,58.0,1
50.0,15.87,25,28.0,0
50.0,11.72,25,27.0,0
60.0,12.61,23,22.0,0
75.0,11.24,26,26.0,0
77.0,8.7,26,27.0,1
77.0,8.7,31,27.0,1
134.0,7.26,32,50.0,1
118.0,8.45,37,57.0,1
119.0,8.29,34,46.0,1
56.0,14.15,20,24.0,0
16.0,22.73,16,20.0,0
3.0,28.3,17,29.0,0
12.0,24.19,23,16.0,0
10.0,23.81,17,23.0,0
23.0,19.11,33,63.0,0
21.0,18.18,30,54.0,0
29.0,17.96,31,54.0,0
33.0,16.95,36,67.0,0
32.0,15.38,40,65.0,0
44.0,13.82,43,79.0,0
50.0,13.27,36,62.0,0
53.0,12.99,25,34.0,0
55.0,11.86,23,23.0,0
71.0,9.77,24,21.0,0
76.0,9.68,27,20.0,1
92.0,8.75,33,23.0,1
114.0,7.92,44,33.0,1
126.0,7.21,44,38.0,1
97.0,7.75,28,29.0,1
20.0,12.61,18,16.0,0
30.0,12.1,21,20.0,0
22.0,20.55,23,26.0,0
36.0,18.75,24,29.0,0
40.0,20.41,22,25.0,0
38.0,17.05,18,17.0,0
33.0,19.87,17,18.0,0
33.0,20.27,18,18.0,0
39.0,17.96,20,23.0,0
35.0,19.35,22,24.0,0
39.0,18.29,25,34.0,0
24.0,23.62,20,23.0,0
23.0,18.75,23,28.0,0
23.0,18.75,25,28.0,0
35.0,14.15,31,43.0,0
38.0,18.52,32,44.0,0
26.0,20.83,25,29.0,0
29.0,19.35,30,43.0,0
31.0,18.63,35,54.0,0
36.0,16.04,32,51.0,0
39.0,15.79,24,32.0,0
31.0,18.52,21,25.0,0
32.0,14.22,24,32.0,0
62.0,11.58,37,61.0,0
60.0,11.9,45,76.0,0
66.0,11.9,49,83.0,0
62.0,12.35,46,74.0,0
63.0,12.55,40,67.0,0
58.0,12.82,33,48.0,0
63.0,12.93,40,59.0,0
72.0,12.45,42,63.0,0
68.0,13.57,37,57.0,0
68.0,14.78,36,57.0,0
63.0,13.89,32,39.0,0
67.0,13.64,34,40.0,0
78.0,11.63,32,39.0,1
93.0,10.49,34,37.0,1
94.0,10.45,37,35.0,1
79.0,13.04,34,32.0,1
79.0,12.1,33,32.0,1
89.0,10.17,34,37.0,1
85.0,10.31,32,30.0,1
72.0,12.66,28,22.0,0
75.0,11.19,28,22.0,0
79.0,10.91,30,24.0,1
95.0,9.97,35,33.0,1
95.0,9.97,26,33.0,1
25.0,19.74,27,39.0,0
26.0,17.86,25,40.0,0
35.0,14.02,32,50.0,0
24.0,14.78,20,27.0,0
24.0,20.27,18,27.0,0
11.0,26.09,17,24.0,0
15.0,22.39,18,26.0,0
11.0,23.44,14,13.0,0
12.0,22.06,24,40.0,0
9.0,20.98,22,35.0,0
14.0,20.27,19,24.0,0
10.0,22.56,17,19.0,0
15.0,20.0,21,30.0,0
18.0,20.13,24,36.0,0
19.0,17.65,24,36.0,0
21.0,18.63,25,39.0,0
21.0,17.14,22,28.0,0
24.0,15.38,20,24.0,0
24.0,15.38,20,24.0,0
19.0,19.74,16,17.0,0
20.0,13.33,17,18.0,0
27.0,15.71,19,19.0,0
28.0,15.87,19,21.0,0
24.0,15.79,20,23.0,0
35.0,11.81,28,38.0,0
48.0,11.32,35,49.0,0
65.0,9.74,40,61.0,0
73.0,10.42,42,71.0,0
51.0,12.55,37,60.0,0
58.0,10.71,41,74.0,0
47.0,12.82,29,45.0,0
55.0,11.86,34,52.0,0
52.0,13.95,28,52.0,0
64.0,11.86,33,58.0,0
90.0,9.74,34,51.0,1
93.0,9.65,31,48.0,1
72.0,13.33,32,55.0,0
63.0,12.93,33,58.0,0
55.0,11.41,30,48.0,0
55.0,11.41,30,48.0,0
47.0,12.45,28,42.0,0
58.0,10.75,24,31.0,0
57.0,13.51,22,25.0,0
64.0,10.68,23,26.0,0
77.0,10.45,25,27.0,1
56.0,9.01,24,24.0,0
80.0,8.09,29,30.0,1
176.0,5.47,35,23.0,1
166.0,5.58,31,27.0,1
166.0,11.03,14,14.0,1
16.0,18.52,22,34.0,0
23.0,19.87,27,46.0,0
30.0,18.99,25,44.0,0
30.0,19.11,24,40.0,0
29.0,20.55,21,31.0,0
26.0,21.13,17,25.0,0
33.0,18.07,17,25.0,0
15.0,23.26,15,18.0,0
19.0,18.4,23,38.0,0
23.0,19.74,25,43.0,0
28.0,15.71,26,48.0,0
37.0,15.38,27,44.0,0
32.0,15.79,22,29.0,0
27.0,21.13,21,32.0,0
30.0,16.04,26,43.0,0
35.0,15.54,25,38.0,0
43.0,14.63,27,39.0,0
48.0,12.15,31,46.0,0
56.0,10.99,26,38.0,0
54.0,11.67,25,34.0,0
55.0,11.76,28,37.0,0
51.0,10.91,28,39.0,0
51.0,10.91,30,39.0,0
43.0,11.58,33,48.66,0
51.0,11.95,37,60.36,0
60.0,10.95,41,75.14,0
64.0,11.41,36,58.1,0
62.0,12.05,41,75.14,0
54.0,14.22,33,47.22,0
47.0,11.36,40,71.65,0
51.0,15.0,33,49.68,0
60.0,11.72,35,54.2,0
81.0,9.46,40,69.39,1
115.0,8.31,35,54.82,1
131.0,8.11,35,54.82,1
128.0,8.22,36,53.0,1
124.0,8.31,37,50.0,1
129.0,8.36,37,52.0,1
121.0,8.55,31,38.0,1
120.0,9.09,28,27.0,1
123.0,8.5,27,24.0,1
124.0,8.17,28,24.0,1
121.0,8.38,28,21.0,1
122.0,8.15,29,25.0,1
129.0,7.08,29,27.0,1
149.0,6.83,26,26.0,1
159.0,6.19,14,26.0,1
176.0,5.85,59,52.0,1
188.0,5.74,32,62.0,1
190.0,6.01,41,57.0,1
173.0,6.22,34,37.0,1
125.0,8.57,29,35.0,1
36.0,17.65,19,26.0,0
29.0,18.99,17,19.0,0
22.0,18.4,21,25.0,0
38.0,15.46,23,32.0,0
28.0,16.3,21,26.0,0
27.0,17.65,27,34.0,0
34.0,16.95,33,54.0,0
23.0,20.55,27,39.0,0
23.0,20.55,30,39.0,0
21.0,18.18,19,34.0,0
29.0,17.34,23,34.0,0
21.0,21.13,26,37.0,0
18.0,19.61,26,38.0,0
18.0,19.61,20,29.0,0
15.0,24.0,19,26.0,0
18.0,16.13,24,32.0,0
24.0,15.62,43,74.0,0
24.0,20.27,28,42.0,0
7.0,26.32,19,25.0,0
13.0,23.81,17,25.0,0
17.0,14.22,30,51.0,0
24.0,15.54,44,77.0,0
28.0,15.0,41,69.0,0
31.0,15.79,32,57.0,0
26.0,18.87,38,64.0,0
30.0,14.63,33,64.0,0
25.0,16.3,36,59.0,0
32.0,16.57,39,58.0,0
30.0,16.22,47,67.0,0
35.0,13.39,44,64.0,0
36.0,15.87,46,74.0,0
40.0,14.49,51,84.0,0
24.0,15.71,29,46.0,0
22.0,15.38,28,47.0,0
31.0,14.71,23,33.0,0
26.0,18.52,20,23.0,0
28.0,16.39,25,34.0,0
30.0,16.22,22,30.0,0
24.0,9.93,23,27.0,0
29.0,14.29,25,29.0,0
34.0,10.71,25,30.0,0
39.0,13.33,33,43.0,0
36.0,13.51,25,39.0,0
11.0,24.59,17,25.0,0
16.0,20.69,24,40.0,0
26.0,16.67,30,61.0,0
17.0,18.18,32,61.0,0
18.0,18.07,16,22.0,0
20.0,14.42,30,59.0,0
25.0,15.23,43,95.0,0
16.0,18.29,40,85.0,0
29.0,12.99,43,92.0,0
30.0,14.35,43,85.0,0
30.0,13.45,44,84.0,0
30.0,13.45,43,84.0,0
23.0,16.22,31,53.0,0
27.0,14.29,44,59.0,0
41.0,10.0,40,64.0,0
41.0,12.45,29,46.0,0
40.0,13.39,25,33.0,0
41.0,12.93,24,32.0,0
41.0,12.99,22,29.0,0
43.0,13.7,21,27.0,0
44.0,9.84,23,34.0,0
53.0,9.2,27,35.0,0
61.0,9.43,32,47.0,0
65.0,8.06,38,58.0,0
73.0,8.88,40,65.0,0
73.0,10.83,49,89.0,0
56.0,13.04,41,80.0,0
52.0,11.95,35,61.0,0
66.0,9.38,42,82.0,0
66.0,11.58,33,54.0,0
57.0,13.16,30,48.0,0
49.0,14.49,28,44.0,0
48.0,13.39,26,38.0,0
48.0,13.7,29,47.0,0
51.0,11.81,31,47.0,0
51.0,11.81,31,47.0,0
66.0,9.58,34,58.0,0
74.0,9.4,34,52.0,0
80.0,9.9,33,42.0,1
79.0,10.27,28,32.0,1
89.0,8.11,28,29.0,1
102.0,9.4,32,25.0,1
120.0,5.86,36,27.0,1
131.0,5.74,37,26.0,1
131.0,6.33,36,26.0,1
123.0,6.42,34,30.0,1
114.0,6.94,35,33.0,1
124.0,7.46,45,55.0,1
125.0,7.14,43,54.0,1
147.0,6.34,49,68.0,1
156.0,5.96,63,106.0,1
160.0,5.68,60,107.0,1
165.0,6.06,62,108.0,1
158.0,5.78,63,111.0,1
146.0,6.33,55,86.0,1
144.0,6.94,58,102.0,1
139.0,7.71,50,75.0,1
128.0,7.73,37,45.0,1
132.0,7.83,39,53.0,1
137.0,6.49,48,66.0,1
173.0,6.13,56,68.0,1
202.0,5.63,57,66.0,1
231.0,5.18,53,61.0,1
261.0,4.67,54,57.0,1
276.0,4.56,52,52.0,1
242.0,4.99,36,31.0,1
132.0,6.11,27,29.0,1
49.0,19.48,25,29.0,0
36.0,17.44,31,42.0,0
46.0,14.71,35,51.0,0
71.0,13.1,34,51.0,0
51.0,14.85,26,33.0,0
20.0,19.23,25,28.0,0
27.0,19.23,38,64.0,0
30.0,18.63,40,71.0,0
40.0,17.54,30,48.0,0
34.0,17.24,20,29.0,0
30.0,18.52,24,21.0,0
39.0,17.54,16,21.0,0
44.0,18.07,17,18.0,0
45.0,15.71,22,28.0,0
50.0,15.31,24,30.0,0
40.0,16.57,25,33.0,0
50.0,15.71,25,27.0,0
39.0,16.3,23,23.0,0
48.0,15.54,19,20.0,0
48.0,16.04,19,20.0,0
33.0,18.07,19,19.0,0
43.0,15.46,18,17.0,0
44.0,15.31,19,20.0,0
44.0,14.15,19,20.0,0
31.0,16.85,21,22.0,0
49.0,14.22,22,25.0,0
49.0,14.22,23,27.0,0
45.0,12.82,25,29.0,0
63.0,12.0,28,32.0,0
66.0,11.45,29,30.0,0
87.0,10.68,29,31.0,1
94.0,10.38,34,40.0,1
98.0,10.24,27,24.0,1
96.0,10.03,31,31.0,1
106.0,9.43,34,41.0,1
97.0,10.07,34,48.0,1
85.0,10.49,27,26.0,1
91.0,11.28,30,28.0,1
91.0,10.95,35,28.0,1
85.0,10.71,36,41.0,1
118.0,8.62,36,44.0,1
118.0,8.62,35,35.0,1
105.0,10.24,31,27.0,1
93.0,10.99,31,27.0,1
85.0,10.99,25,19.0,1
82.0,10.87,25,19.0,1
90.0,10.27,27,20.0,1
85.0,10.38,25,19.0,1
94.0,9.49,27,19.0,1
94.0,9.49,27,19.0,1
97.0,8.82,26,27.0,1
99.0,9.71,28,28.0,1
102.0,9.04,28,34.0,1
111.0,8.65,35,44.0,1
93.0,9.12,29,35.0,1
63.0,10.53,34,40.0,0
123.0,5.52,42,52.0,1
126.0,7.58,36,41.0,1
94.0,8.24,26,28.0,1
78.0,13.89,33,49.0,1
73.0,11.95,37,56.0,0
38.0,13.89,23,31.0,0
34.0,16.76,28,38.0,0
40.0,15.54,29,42.0,0
44.0,12.77,32,46.0,0
72.0,9.84,37,46.0,0
88.0,10.79,31,42.0,1
71.0,12.05,32,46.0,0
63.0,12.0,26,32.0,0
53.0,11.72,21,21.0,0
54.0,12.0,23,23.0,0
68.0,9.74,25,22.0,0
81.0,9.35,26,22.0,1
82.0,10.45,26,22.0,1
85.0,9.97,26,28.0,1
84.0,9.97,27,30.0,1
87.0,10.24,24,31.0,1
89.0,10.03,31,37.0,1
94.0,9.06,34,48.0,1
98.0,9.01,35,50.0,1
110.0,8.8,33,43.0,1
118.0,8.85,34,48.0,1
122.0,8.11,37,55.0,1
125.0,8.02,37,52.0,1
129.0,8.13,42,60.0,1
115.0,8.88,45,75.0,1
101.0,9.87,36,53.0,1
118.0,7.94,38,53.0,1
140.0,7.61,41,59.0,1
136.0,7.69,41,54.0,1
134.0,7.43,41,57.0,1
126.0,7.58,39,61.0,1
106.0,9.43,30,38.0,1
115.0,8.52,30,30.0,1
111.0,8.88,27,26.0,1
102.0,8.9,30,25.0,1
110.0,8.7,36,28.0,1
120.0,7.83,40,29.0,1
122.0,7.75,38,28.0,1
126.0,7.5,38,43.0,1
147.0,6.86,41,54.0,1
152.0,6.91,36,48.0,1
156.0,6.73,40,55.0,1
161.0,6.71,42,51.0,1
149.0,6.9,39,53.0,1
81.0,12.93,25,35.0,1
101.0,9.29,29,36.0,1
105.0,9.17,26,36.0,1
94.0,12.71,36,53.0,1
76.0,11.24,45,77.0,1
83.0,9.8,48,70.0,1
103.0,8.11,47,71.0,1
96.0,10.03,47,66.0,1
123.0,7.79,45,57.0,1
110.0,8.31,40,56.0,1
115.0,8.55,36,42.0,1
124.0,7.67,33,37.0,1
143.0,7.03,40,46.0,1
159.0,6.79,41,48.0,1
161.0,6.77,43,49.0,1
164.0,6.17,46,55.0,1
121.0,6.77,35,46.0,1
67.0,17.44,29,51.0,0
77.0,8.67,37,72.0,1
92.0,8.88,54,95.0,1
120.0,5.61,61,107.0,1
129.0,8.02,64,105.0,1
145.0,5.94,58,91.0,1
81.0,6.8,30,40.0,1
39.0,16.85,16,17.0,0
23.0,20.55,14,15.0,0
17.0,22.39,12,14.0,0
17.0,22.39,13,12.0,0
17.0,22.39,15,17.0,0
13.0,22.39,14,16.0,0
15.0,16.67,21,30.0,0
30.0,16.67,20,28.0,0
30.0,13.95,15,19.0,0
31.0,12.4,17,25.0,0
33.0,12.5,16,20.0,0
20.0,16.57,15,17.0,0
21.0,16.76,14,14.0,0
14.0,18.99,14,14.0,0
15.0,18.29,16,20.0,0
9.0,21.13,18,22.0,0
12.0,21.58,22,28.0,0
14.0,18.29,21,32.0,0
13.0,18.4,26,41.0,0
11.0,21.28,25,40.0,0
7.0,25.21,21,30.0,0
5.0,27.03,14,16.0,0
5.0,21.9,13,12.0,0
6.0,23.81,14,13.0,0
6.0,23.44,13,12.0,0
5.0,23.62,16,15.0,0
7.0,22.73,19,26.0,0
4.0,25.0,17,18.0,0
6.0,22.56,22,29.0,0
10.0,22.39,22,29.0,0
16.0,14.93,31,49.0,0
17.0,16.67,34,53.0,0
14.0,23.26,26,36.0,0
6.0,24.79,18,18.0,0
4.0,26.55,15,14.0,0
12.0,22.56,15,13.0,0
11.0,23.44,15,13.0,0
8.0,25.42,15,13.0,0
10.0,24.59,15,12.0,0
17.0,13.7,21,27.0,0
18.0,16.85,28,42.0,0
22.0,12.2,28,44.0,0
26.0,11.36,34,56.0,0
32.0,11.86,40,71.0,0
35.0,13.27,43,74.0,0
36.0,13.04,50,93.0,0
24.0,19.87,37,65.0,0
20.0,20.55,26,36.0,0
22.0,20.55,24,32.0,0
19.0,20.98,20,23.0,0
11.0,26.09,18,18.0,0
9.0,26.32,16,17.0,0
12.0,13.57,26,36.0,0
27.0,13.45,48,91.0,0
25.0,19.48,40,71.0,0
29.0,16.95,36,62.0,0
19.0,18.07,36,62.0,0
19.0,18.07,37,62.0,0
13.0,18.63,26,38.0,0
16.0,22.56,21,25.0,0
13.0,23.08,18,18.0,0
8.0,25.86,20,18.0,0
10.0,20.27,18,18.0,0
16.0,17.05,22,24.0,0
21.0,12.4,27,35.0,0
23.0,13.57,30,43.0,0
34.0,11.36,41,73.0,0
41.0,10.38,46,85.0,0
41.0,10.38,46,85.0,0
51.0,9.68,58,112.0,0
62.0,7.03,70,161.0,0
65.0,7.32,67,158.0,0
42.0,11.24,56,122.0,0
42.0,10.87,49,119.0,0
25.0,19.11,47,119.0,0
28.0,14.63,34,61.0,0
36.0,12.93,46,94.0,0
35.0,12.24,50,97.0,0
47.0,10.17,47,84.0,0
67.0,9.8,53,80.0,0
96.0,7.61,58,95.0,1
117.0,6.96,60,103.0,1
115.0,8.67,48,70.0,1
77.0,11.15,32,34.0,1
77.0,11.15,28,34.0,1
50.0,12.5,26,25.0,0
61.0,10.2,28,29.0,0
84.0,9.09,35,40.0,1
89.0,7.65,45,61.0,1
121.0,7.98,53,74.0,1
111.0,8.5,49,69.0,1
105.0,9.43,43,58.0,1
100.0,9.58,42,60.0,1
90.0,12.99,40,55.0,1
98.0,9.2,45,71.0,1
108.0,8.93,39,53.0,1
81.0,15.79,30,33.0,1
129.0,7.19,37,42.0,1
145.0,6.93,40,45.0,1
117.0,10.99,36,41.0,1
91.0,13.04,30,28.0,1
82.0,10.64,36,37.0,1
82.0,10.64,36,37.0,1
110.0,11.86,34,31.0,1
132.0,7.16,42,46.0,1
134.0,7.13,39,41.0,1
102.0,9.87,34,40.0,1
64.0,16.22,27,29.0,0
75.0,11.95,28,34.0,0
75.0,11.95,30,33.0,0
67.0,13.89,29,37.0,0
56.0,14.08,31,41.0,0
64.0,11.19,29,30.0,0
72.0,9.77,31,37.0,0
86.0,8.88,39,56.0,1
99.0,7.77,42,61.0,1
109.0,7.89,43,59.0,1
119.0,7.25,51,81.0,1
117.0,8.09,48,74.0,1
106.0,8.13,44,64.0,1
115.0,8.2,49,77.0,1
101.0,8.52,38,48.0,1
94.0,9.87,45,66.0,1
107.0,9.49,38,50.0,1
95.0,9.87,31,37.0,1
117.0,8.8,39,52.0,1
122.0,8.6,38,48.0,1
111.0,9.17,37,47.0,1
92.0,9.74,35,45.0,1
92.0,9.71,32,45.0,1
74.0,12.77,28,38.0,0
118.0,7.54,43,60.0,1
121.0,7.48,42,55.0,1
96.0,9.97,42,61.0,1
81.0,9.29,41,62.0,1
92.0,9.35,37,51.0,1
120.0,8.13,47,71.0,1
117.0,8.15,50,81.0,1
101.0,9.84,57,98.0,1
89.0,9.52,49,79.0,1
78.0,9.87,43,64.0,1
62.0,12.45,44,63.0,0
62.0,12.45,42,63.0,0
37.0,17.24,21,26.0,0
35.0,14.63,27,40.0,0
44.0,13.27,27,46.0,0
37.0,15.71,24,41.0,0
73.0,9.9,40,60.0,0
78.0,10.45,41,59.0,1
72.0,14.35,41,57.0,0
82.0,10.0,47,58.0,1
45.0,15.79,34,47.0,0
22.0,20.83,27,34.0,0
22.0,22.9,22,24.0,0
23.0,20.55,22,25.0,0
7.0,25.21,18,16.0,0
20.0,22.73,18,16.0,0
5.0,26.32,17,15.0,0
13.0,22.73,18,16.0,0
16.0,21.43,19,21.0,0
17.0,15.15,20,24.0,0
26.0,12.99,29,40.0,0
38.0,11.36,40,66.0,0
52.0,10.45,41,68.0,0
50.0,11.36,45,81.0,0
39.0,13.27,38,64.0,0
29.0,13.89,24,30.0,0
25.0,15.15,28,42.0,0
26.0,18.87,34,58.0,0
25.0,13.1,35,64.0,0
31.0,14.71,35,64.0,0
33.0,15.87,34,57.0,0
28.0,18.29,32,52.0,0
23.0,20.13,31,47.0,0
27.0,12.2,37,60.0,0
44.0,12.1,50,86.0,0
45.0,13.33,45,75.0,0
34.0,14.02,34,53.0,0
22.0,13.51,24,29.0,0
14.0,23.44,15,14.0,0
11.0,22.73,16,15.0,0
16.0,21.9,14,13.0,0
9.0,23.44,13,12.0,0
12.0,20.13,14,14.0,0
17.0,11.67,21,26.0,0
34.0,10.42,34,51.0,0
48.0,9.15,44,77.0,0
58.0,10.79,50,96.0,0
42.0,12.2,49,93.0,0
33.0,16.95,38,70.0,0
23.0,18.07,22,28.0,0
22.0,18.18,23,32.0,0
37.0,14.15,52,108.0,0
33.0,14.02,47,92.0,0
29.0,16.95,46,96.0,0
31.0,15.15,35,66.0,0
23.0,17.44,36,69.0,0
27.0,15.23,49,88.0,0
30.0,15.54,44,83.0,0
31.0,13.57,41,79.0,0
28.0,15.96,35,61.0,0
26.0,18.4,33,58.0,0
32.0,14.71,34,58.0,0
30.0,16.13,29,42.0,0
31.0,17.14,23,28.0,0
30.0,15.79,23,28.0,0
32.0,15.87,23,26.0,0
19.0,17.05,19,21.0,0
23.0,11.07,23,26.0,0
32.0,12.24,27,34.0,0
42.0,11.15,32,44.0,0
48.0,11.15,35,54.0,0
53.0,10.38,35,54.0,0
57.0,9.23,45,82.0,0
63.0,8.85,42,71.0,0
56.0,10.42,40,72.0,0
47.0,10.56,37,67.0,0
55.0,11.15,43,90.0,0
46.0,13.1,32,60.0,0
46.0,13.22,34,56.0,0
39.0,15.0,30,49.0,0
39.0,14.42,37,65.0,0
32.0,16.04,39,68.0,0
28.0,16.39,31,52.0,0
20.0,20.83,32,45.0,0
17.0,21.58,25,38.0,0
14.0,22.06,20,29.0,0
17.0,24.19,18,26.0,0
13.0,23.81,15,18.0,0
31.0,10.68,23,28.0,0
36.0,14.15,25,33.0,0
32.0,12.77,24,26.0,0
43.0,12.3,28,28.0,0
63.0,8.4,44,37.0,0
105.0,5.66,51,43.0,1
101.0,7.3,42,42.0,1
89.0,8.47,40,46.0,1
91.0,8.9,40,46.0,1
92.0,8.96,40,51.0,1
90.0,10.1,43,54.0,1
79.0,11.15,38,48.0,1
82.0,11.11,36,47.0,1
75.0,11.72,35,45.0,0
61.0,12.4,32,44.0,0
43.0,17.14,32,39.0,0
43.0,13.33,37,39.0,0
56.0,12.0,42,52.0,0
68.0,12.15,46,60.0,0
54.0,14.22,61,69.0,0
65.0,11.28,60,68.0,0
80.0,10.03,61,71.0,1
81.0,9.43,62,74.0,1
92.0,8.82,62,72.0,1
97.0,8.55,66,79.0,1
96.0,8.36,67,78.0,1
97.0,8.88,67,74.0,1
88.0,9.17,66,80.0,1
88.0,9.17,64,80.0,1
86.0,9.49,61,80.0,1
87.0,9.06,61,84.0,1
64.0,11.45,37,56.0,0
51.0,12.05,30,48.0,0
46.0,19.61,28,43.0,0
39.0,18.29,27,41.0,0
43.0,15.96,29,42.0,0
47.0,14.56,28,38.0,0
35.0,17.05,28,38.0,0
64.0,14.63,26,27.0,0
80.0,12.5,24,19.0,1
87.0,12.2,26,26.0,1
79.0,11.54,30,30.0,1
106.0,10.45,31,32.0,1
107.0,11.11,44,53.0,1
84.0,12.99,43,44.0,1
84.0,12.77,49,49.0,1
84.0,13.33,47,47.0,1
70.0,12.99,45,46.0,0
70.0,13.45,47,46.0,0
65.0,12.61,54,58.0,0
71.0,11.81,55,66.0,0
100.0,9.77,50,62.0,1
98.0,9.84,46,59.0,1
105.0,9.65,73,98.0,1
122.0,8.24,77,105.0,1
173.0,6.65,74,95.0,1
129.0,7.37,79,100.0,1
115.0,9.77,69,81.0,1
124.0,8.5,71,81.0,1
136.0,8.02,71,80.0,1
79.0,9.46,40,65.0,1
13.0,23.81,13,21.0,0
9.0,25.42,13,17.0,0
3.0,27.52,12,12.0,0
10.0,21.13,12,14.0,0
10.0,19.23,14,21.0,0
8.0,22.56,12,13.0,0
8.0,19.87,12,13.0,0
8.0,22.22,12,13.0,0
9.0,24.19,12,12.0,0
9.0,24.19,12,12.0,0
6.0,25.21,12,12.0,0
11.0,22.06,12,14.0,0
4.0,25.0,12,14.0,0
5.0,24.39,12,13.0,0
4.0,25.0,14,15.0,0
6.0,23.81,13,15.0,0
3.0,24.79,13,17.0,0
6.0,24.0,14,20.0,0
5.0,22.56,23,37.0,0
10.0,20.13,25,43.0,0
9.0,19.48,26,48.0,0
5.0,18.87,15,22.0,0
4.0,26.55,13,17.0,0
3.0,26.79,12,12.0,0
3.0,25.86,12,12.0,0
3.0,24.39,13,17.0,0
3.0,24.39,16,20.0,0
4.0,27.78,18,22.0,0
10.0,23.62,19,25.0,0
9.0,23.81,17,23.0,0
7.0,26.32,14,15.0,0
10.0,25.0,12,12.0,0
3.0,28.3,12,13.0,0
6.0,26.09,12,14.0,0
3.0,27.52,14,14.0,0
4.0,27.27,12,13.0,0
6.0,25.0,12,14.0,0
10.0,24.0,14,16.0,0
13.0,21.58,19,24.0,0
13.0,14.85,24,41.0,0
48.0,9.38,36,67.0,0
40.0,11.24,41,79.0,0
26.0,11.86,34,66.0,0
22.0,18.18,32,60.0,0
17.0,18.75,26,48.0,0
8.0,27.03,19,30.0,0
11.0,22.9,21,37.0,0
6.0,23.81,22,40.0,0
9.0,25.42,14,21.0,0
14.0,19.48,23,39.0,0
10.0,22.73,20,34.0,0
20.0,17.96,28,47.0,0
9.0,23.62,20,34.0,0
12.0,14.02,28,49.0,0
12.0,14.02,23,38.0,0
10.0,22.56,22,34.0,0
12.0,22.9,21,32.0,0
18.0,19.61,21,31.0,0
14.0,17.96,21,31.0,0
14.0,18.99,21,31.0,0
17.0,21.43,17,23.0,0
12.0,22.56,16,21.0,0
13.0,20.0,19,25.0,0
18.0,15.54,24,41.0,0
28.0,13.45,33,63.0,0
29.0,13.39,34,68.0,0
25.0,13.22,37,73.0,0
15.0,21.58,28,52.0,0
22.0,13.89,38,79.0,0
27.0,14.85,39,79.0,0
35.0,10.53,40,70.0,0
45.0,11.9,40,65.0,0
40.0,12.99,38,65.0,0
34.0,14.22,40,51.0,0
33.0,16.04,39,56.0,0
29.0,17.14,34,48.0,0
34.0,14.42,33,42.0,0
32.0,14.22,30,35.0,0
35.0,15.96,32,41.0,0
34.0,17.75,31,46.0,0
38.0,13.33,34,53.0,0
38.0,14.71,32,45.0,0
43.0,15.31,32,47.0,0
44.0,14.15,27,36.0,0
39.0,13.45,24,31.0,0
35.0,12.93,26,36.0,0
47.0,11.9,26,32.0,0
52.0,10.38,32,39.0,0
50.0,13.45,34,52.0,0
38.0,11.45,25,30.0,0
43.0,14.78,32,47.0,0
46.0,15.15,35,55.0,0
43.0,15.38,29,40.0,0
34.0,18.29,22,25.0,0
37.0,18.63,21,21.0,0
38.0,15.0,31,54.0,0
30.0,15.62,28,54.0,0
25.0,22.73,22,33.0,0
24.0,16.85,23,31.0,0
28.0,16.48,30,50.0,0
27.0,17.96,30,51.0,0
28.0,16.95,32,46.0,0
28.0,16.95,39,46.0,0
31.0,16.85,35,46.0,0
45.0,14.56,36,42.0,0
52.0,13.45,32,35.0,0
52.0,13.51,31,37.0,0
41.0,18.99,30,33.0,0
69.0,11.58,36,36.0,0
77.0,10.17,44,42.0,1
77.0,10.17,46,42.0,1
88.0,8.88,50,60.0,1
101.0,8.33,63,98.0,1
123.0,7.08,74,116.0,1
120.0,7.06,75,131.0,1
108.0,8.36,63,101.0,1
111.0,8.02,64,99.0,1
109.0,8.47,63,101.0,1
105.0,9.09,54,79.0,1
102.0,9.84,42,52.0,1
96.0,10.1,40,44.0,1
105.0,9.06,43,58.0,1
106.0,9.58,42,57.0,1
111.0,8.7,45,66.0,1
96.0,9.74,38,48.0,1
100.0,9.52,37,47.0,1
104.0,9.12,38,45.0,1
103.0,9.17,40,49.0,1
96.0,9.74,35,40.0,1
91.0,10.2,33,34.0,1
97.0,9.84,35,39.0,1
99.0,9.29,37,41.0,1
103.0,8.67,35,38.0,1
117.0,7.98,34,36.0,1
119.0,7.94,38,54.0,1
144.0,7.04,40,51.0,1
144.0,7.28,51,81.0,1
128.0,7.81,41,59.0,1
137.0,7.96,43,60.0,1
129.0,8.02,39,43.0,1
127.0,8.45,34,35.0,1
132.0,8.33,34,35.0,1
130.0,8.29,34,35.0,1
38.0,11.11,19,14.0,0
29.0,18.63,24,20.0,0
34.0,18.07,27,24.0,0
39.0,18.52,32,36.0,0
