district,pm25,nox,visibility,traffic,condition,city,country,year,month,day,hour
Residential District,70.0,24.0,10.31,22,Clear,"Dongsi, Beijing",China,2013,4,16,13
Residential District,42.0,12.0,14.56,16,Clear,"Dongsi, Beijing",China,2013,4,16,14
Residential District,35.0,5.0,15.31,13,Clear,"Dongsi, Beijing",China,2013,4,16,15
Residential District,30.0,11.0,15.46,16,Windy,"Dongsi, Beijing",China,2013,4,16,17
Residential District,70.0,35.0,6.99,32,Clear,"Dongsi, Beijing",China,2013,4,16,18
Residential District,70.0,35.0,6.99,37,Windy,"Dongsi, Beijing",China,2013,4,16,19
Residential District,86.0,36.0,7.58,34,Clear,"Dongsi, Beijing",China,2013,4,16,20
Residential District,78.0,26.0,9.62,29,Clear,"Dongsi, Beijing",China,2013,4,16,21
Residential District,78.0,26.0,9.62,29,Clear,"Dongsi, Beijing",China,2013,4,16,22
Residential District,61.0,42.0,11.54,31,Clear,"Dongsi, Beijing",China,2013,4,16,23
Residential District,56.0,35.0,13.27,27,Clear,"Dongsi, Beijing",China,2013,4,17,0
Residential District,56.0,34.0,13.33,25,Clear,"Dongsi, Beijing",China,2013,4,17,1
Residential District,45.0,24.0,17.44,22,Clear,"Dongsi, Beijing",China,2013,4,17,2
Residential District,31.0,12.0,18.4,18,Clear,"Dongsi, Beijing",China,2013,4,17,3
Residential District,29.0,8.0,18.29,18,Clear,"Dongsi, Beijing",China,2013,4,17,4
Residential District,37.0,10.0,17.14,21,Clear,"Dongsi, Beijing",China,2013,4,17,5
Residential District,37.0,19.0,16.67,27,Clear,"Dongsi, Beijing",China,2013,4,17,6
Residential District,42.0,28.0,15.54,26,Clear,"Dongsi, Beijing",China,2013,4,17,7
Residential District,39.0,33.0,15.87,30,Clear,"Dongsi, Beijing",China,2013,4,17,8
Residential District,39.0,33.0,15.87,28,Clear,"Dongsi, Beijing",China,2013,4,17,9
Residential District,36.0,21.0,16.39,23,Clear,"Dongsi, Beijing",China,2013,4,17,10
Residential District,44.0,26.0,14.78,26,Clear,"Dongsi, Beijing",China,2013,4,17,11
Residential District,62.0,27.0,5.48,23,Clear,"Dongsi, Beijing",China,2013,4,17,12
Residential District,61.0,27.0,12.71,25,Clear,"Dongsi, Beijing",China,2013,4,17,13
Residential District,61.0,14.0,12.71,24,Clear,"Dongsi, Beijing",China,2013,4,17,14
Residential District,67.0,16.0,12.05,28,Clear,"Dongsi, Beijing",China,2013,4,17,15
Residential District,79.0,27.0,10.34,31,Clear,"Dongsi, Beijing",China,2013,4,17,16
Residential District,78.0,27.0,10.42,26,Clear,"Dongsi, Beijing",China,2013,4,17,17
Residential District,58.0,39.0,10.64,28,Clear,"Dongsi, Beijing",China,2013,4,17,18
Residential District,59.0,35.0,11.32,27,Clear,"Dongsi, Beijing",China,2013,4,17,19
Residential District,86.0,38.0,9.58,28,Clear,"Dongsi, Beijing",China,2013,4,17,20
Residential District,47.0,36.0,12.88,26,Clear,"Dongsi, Beijing",China,2013,4,17,21
Residential District,46.0,36.0,12.99,27,Clear,"Dongsi, Beijing",China,2013,4,17,22
Residential District,49.0,62.0,12.3,37,Clear,"Dongsi, Beijing",China,2013,4,17,23
Residential District,26.0,16.0,11.72,18,Clear,"Dongsi, Beijing",China,2013,4,18,0
Residential District,3.0,8.0,27.52,9,Clear,"Dongsi, Beijing",China,2013,4,18,5
Residential District,6.0,13.0,26.55,10,Clear,"Dongsi, Beijing",China,2013,4,18,6
Residential District,7.0,16.0,26.32,11,Clear,"Dongsi, Beijing",China,2013,4,18,7
Residential District,7.0,15.0,27.27,11,Clear,"Dongsi, Beijing",China,2013,4,18,8
Residential District,7.0,10.0,24.19,9,Clear,"Dongsi, Beijing",China,2013,4,18,9
Residential District,7.0,9.0,24.19,9,Windy,"Dongsi, Beijing",China,2013,4,18,10
Residential District,8.0,9.0,21.74,9,Windy,"Dongsi, Beijing",China,2013,4,18,11
Residential District,10.0,9.0,22.56,9,Clear,"Dongsi, Beijing",China,2013,4,18,12
Residential District,4.0,7.0,24.59,8,Clear,"Dongsi, Beijing",China,2013,4,18,13
Residential District,12.0,6.98,23.62,21,Clear,"Dongsi, Beijing",China,2013,4,18,14
Residential District,7.0,8.0,24.39,9,Clear,"Dongsi, Beijing",China,2013,4,18,15
Residential District,12.0,11.0,23.26,10,Clear,"Dongsi, Beijing",China,2013,4,18,16
Residential District,16.0,12.0,21.28,10,Clear,"Dongsi, Beijing",China,2013,4,18,17
Residential District,13.0,14.0,21.28,11,Clear,"Dongsi, Beijing",China,2013,4,18,18
Residential District,14.0,20.0,20.55,14,Clear,"Dongsi, Beijing",China,2013,4,18,19
Residential District,15.0,31.0,19.87,19,Clear,"Dongsi, Beijing",China,2013,4,18,20
Residential District,18.0,37.0,17.44,21,Clear,"Dongsi, Beijing",China,2013,4,18,21
Residential District,17.0,37.0,17.54,21,Clear,"Dongsi, Beijing",China,2013,4,18,22
Residential District,26.0,33.0,14.56,20,Clear,"Dongsi, Beijing",China,2013,4,18,23
Residential District,40.0,36.0,11.24,24,Clear,"Dongsi, Beijing",China,2013,4,19,0
Residential District,40.0,38.0,11.95,26,Clear,"Dongsi, Beijing",China,2013,4,19,1
Residential District,46.0,52.0,10.24,34,Clear,"Dongsi, Beijing",China,2013,4,19,2
Residential District,65.0,60.0,9.71,43,Clear,"Dongsi, Beijing",China,2013,4,19,3
Residential District,68.0,56.0,10.38,42,Clear,"Dongsi, Beijing",China,2013,4,19,4
Residential District,55.0,49.0,11.49,36,Clear,"Dongsi, Beijing",China,2013,4,19,5
Residential District,62.0,60.77,9.87,38,Clear,"Dongsi, Beijing",China,2013,4,19,6
Residential District,54.0,53.0,12.93,39,Clear,"Dongsi, Beijing",China,2013,4,19,7
Residential District,44.0,37.0,11.07,29,Clear,"Dongsi, Beijing",China,2013,4,19,8
Residential District,44.0,37.0,11.07,26,Windy,"Dongsi, Beijing",China,2013,4,19,9
Residential District,36.0,26.0,13.76,21,Windy,"Dongsi, Beijing",China,2013,4,19,10
Residential District,34.0,24.0,20.55,20,Clear,"Dongsi, Beijing",China,2013,4,19,11
Residential District,29.0,18.0,21.28,18,Clear,"Dongsi, Beijing",China,2013,4,19,12
Residential District,21.0,16.0,20.69,19,Clear,"Dongsi, Beijing",China,2013,4,19,13
Residential District,40.0,19.0,15.71,19,Clear,"Dongsi, Beijing",China,2013,4,19,14
Residential District,46.0,23.0,14.93,20,Clear,"Dongsi, Beijing",China,2013,4,19,15
Residential District,55.0,26.0,13.51,21,Clear,"Dongsi, Beijing",China,2013,4,19,16
Residential District,54.0,26.0,13.64,23,Clear,"Dongsi, Beijing",China,2013,4,19,17
Residential District,50.0,29.0,13.64,24,Windy,"Dongsi, Beijing",China,2013,4,19,18
Residential District,54.0,33.0,12.05,25,Windy,"Dongsi, Beijing",China,2013,4,19,19
Residential District,56.0,37.0,13.51,26,Clear,"Dongsi, Beijing",China,2013,4,19,20
Residential District,66.0,38.0,13.39,26,Clear,"Dongsi, Beijing",China,2013,4,19,21
Residential District,62.0,43.0,13.1,28,Clear,"Dongsi, Beijing",China,2013,4,19,22
Residential District,64.0,42.0,14.15,28,Clear,"Dongsi, Beijing",China,2013,4,19,23
Residential District,64.0,48.0,14.02,28,Clear,"Dongsi, Beijing",China,2013,4,20,0
Residential District,60.0,44.0,14.78,27,Clear,"Dongsi, Beijing",China,2013,4,20,1
Residential District,63.0,41.0,14.08,26,Clear,"Dongsi, Beijing",China,2013,4,20,2
Residential District,70.0,39.0,13.57,25,Clear,"Dongsi, Beijing",China,2013,4,20,3
Residential District,74.0,39.0,13.33,25,Clear,"Dongsi, Beijing",China,2013,4,20,4
Residential District,78.0,48.0,12.45,30,Clear,"Dongsi, Beijing",China,2013,4,20,5
Residential District,69.0,49.0,12.15,31,Clear,"Dongsi, Beijing",China,2013,4,20,6
Residential District,81.0,43.0,11.19,30,Clear,"Dongsi, Beijing",China,2013,4,20,7
Residential District,73.0,45.0,11.72,30,Clear,"Dongsi, Beijing",China,2013,4,20,8
Residential District,75.0,44.0,11.95,30,Clear,"Dongsi, Beijing",China,2013,4,20,9
Residential District,87.0,44.0,10.87,30,Clear,"Dongsi, Beijing",China,2013,4,20,10
Residential District,73.0,48.0,11.58,33,Clear,"Dongsi, Beijing",China,2013,4,20,11
Residential District,79.0,37.0,12.93,28,Clear,"Dongsi, Beijing",China,2013,4,20,12
Residential District,66.0,34.0,12.2,27,Clear,"Dongsi, Beijing",China,2013,4,20,13
Residential District,83.0,27.0,11.19,23,Clear,"Dongsi, Beijing",China,2013,4,20,14
Residential District,64.0,22.0,12.88,21,Clear,"Dongsi, Beijing",China,2013,4,20,15
Residential District,66.0,20.0,12.5,19,Clear,"Dongsi, Beijing",China,2013,4,20,16
Residential District,61.0,22.0,12.93,20,Clear,"Dongsi, Beijing",China,2013,4,20,17
Residential District,72.0,29.0,10.99,25,Clear,"Dongsi, Beijing",China,2013,4,20,18
Residential District,70.0,33.0,11.41,26,Clear,"Dongsi, Beijing",China,2013,4,20,19
Residential District,76.0,38.0,10.79,28,Clear,"Dongsi, Beijing",China,2013,4,20,20
Residential District,79.0,41.0,10.34,29,Clear,"Dongsi, Beijing",China,2013,4,20,21
Residential District,82.0,45.0,10.42,32,Clear,"Dongsi, Beijing",China,2013,4,20,22
Residential District,89.0,48.0,9.74,34,Clear,"Dongsi, Beijing",China,2013,4,20,23
Residential District,99.0,45.0,9.12,33,Clear,"Dongsi, Beijing",China,2013,4,21,0
Residential District,112.0,45.0,8.62,33,Clear,"Dongsi, Beijing",China,2013,4,21,1
Residential District,115.0,55.0,8.67,37,Clear,"Dongsi, Beijing",China,2013,4,21,2
Residential District,119.0,57.0,8.55,37,Clear,"Dongsi, Beijing",China,2013,4,21,3
Residential District,115.0,60.0,8.82,40,Clear,"Dongsi, Beijing",China,2013,4,21,4
Residential District,117.0,60.0,8.82,40,Clear,"Dongsi, Beijing",China,2013,4,21,5
Residential District,116.0,58.0,8.7,41,Clear,"Dongsi, Beijing",China,2013,4,21,6
Residential District,118.0,57.0,8.26,42,Clear,"Dongsi, Beijing",China,2013,4,21,7
Residential District,127.0,62.0,7.85,44,Clear,"Dongsi, Beijing",China,2013,4,21,8
Residential District,138.0,71.0,7.03,50,Clear,"Dongsi, Beijing",China,2013,4,21,9
Residential District,152.0,77.81,6.83,44,Clear,"Dongsi, Beijing",China,2013,4,21,10
Residential District,168.0,78.0,6.33,52,Clear,"Dongsi, Beijing",China,2013,4,21,11
Residential District,172.0,66.0,6.51,45,Clear,"Dongsi, Beijing",China,2013,4,21,12
Residential District,145.0,38.0,7.46,33,Clear,"Dongsi, Beijing",China,2013,4,21,13
Residential District,118.0,30.0,8.6,30,Clear,"Dongsi, Beijing",China,2013,4,21,14
Residential District,118.0,32.0,8.45,31,Windy,"Dongsi, Beijing",China,2013,4,21,15
Residential District,119.0,32.0,8.43,31,Windy,"Dongsi, Beijing",China,2013,4,21,16
Residential District,151.0,45.0,6.8,33,Clear,"Dongsi, Beijing",China,2013,4,21,17
Residential District,154.0,45.0,6.8,33,Clear,"Dongsi, Beijing",China,2013,4,21,18
Residential District,139.0,34.0,7.44,30,Clear,"Dongsi, Beijing",China,2013,4,21,19
Residential District,114.0,33.46,8.88,30,Clear,"Dongsi, Beijing",China,2013,4,21,20
Residential District,104.0,42.0,10.64,33,Clear,"Dongsi, Beijing",China,2013,4,21,21
Residential District,83.0,36.0,12.05,31,Clear,"Dongsi, Beijing",China,2013,4,21,22
Residential District,86.0,37.0,10.79,28,Clear,"Dongsi, Beijing",China,2013,4,21,23
Residential District,101.0,40.0,9.77,29,Clear,"Dongsi, Beijing",China,2013,4,22,0
Residential District,114.0,38.0,9.12,28,Clear,"Dongsi, Beijing",China,2013,4,22,1
Residential District,122.0,38.0,8.67,28,Clear,"Dongsi, Beijing",China,2013,4,22,2
Residential District,105.0,44.0,9.62,33,Clear,"Dongsi, Beijing",China,2013,4,22,3
Residential District,109.0,49.0,8.96,33,Clear,"Dongsi, Beijing",China,2013,4,22,5
Residential District,116.0,52.0,8.52,34,Clear,"Dongsi, Beijing",China,2013,4,22,6
Residential District,124.0,44.0,8.22,33,Clear,"Dongsi, Beijing",China,2013,4,22,7
Residential District,133.0,47.0,7.81,34,Clear,"Dongsi, Beijing",China,2013,4,22,8
Residential District,167.0,49.0,6.79,36,Clear,"Dongsi, Beijing",China,2013,4,22,9
Residential District,181.0,52.0,6.42,37,Clear,"Dongsi, Beijing",China,2013,4,22,10
Residential District,188.0,54.0,6.05,40,Clear,"Dongsi, Beijing",China,2013,4,22,11
Residential District,205.0,53.0,5.68,43,Clear,"Dongsi, Beijing",China,2013,4,22,12
Residential District,223.0,54.0,5.44,48,Clear,"Dongsi, Beijing",China,2013,4,22,13
Residential District,241.0,53.0,5.06,54,Clear,"Dongsi, Beijing",China,2013,4,22,14
Residential District,235.0,54.0,5.25,53,Clear,"Dongsi, Beijing",China,2013,4,22,15
Residential District,237.0,53.0,5.23,51,Clear,"Dongsi, Beijing",China,2013,4,22,16
Residential District,237.0,53.0,5.23,41,Clear,"Dongsi, Beijing",China,2013,4,22,17
Residential District,171.0,42.0,6.93,33,Clear,"Dongsi, Beijing",China,2013,4,22,18
Residential District,153.0,47.0,7.01,37,Clear,"Dongsi, Beijing",China,2013,4,22,19
Residential District,172.0,52.0,6.49,42,Clear,"Dongsi, Beijing",China,2013,4,22,20
Residential District,185.0,62.0,6.25,45,Clear,"Dongsi, Beijing",China,2013,4,22,21
Residential District,187.0,101.0,6.15,63,Windy,"Dongsi, Beijing",China,2013,4,22,22
Residential District,201.0,78.0,6.13,50,Clear,"Dongsi, Beijing",China,2013,4,22,23
Residential District,150.0,44.0,8.04,33,Clear,"Dongsi, Beijing",China,2013,4,23,0
Residential District,138.0,35.0,8.9,29,Clear,"Dongsi, Beijing",China,2013,4,23,1
Residential District,138.0,34.0,8.7,28,Clear,"Dongsi, Beijing",China,2013,4,23,2
Residential District,134.0,33.0,9.06,28,Clear,"Dongsi, Beijing",China,2013,4,23,3
Residential District,140.0,35.0,8.93,29,Clear,"Dongsi, Beijing",China,2013,4,23,4
Residential District,148.0,36.0,8.52,31,Clear,"Dongsi, Beijing",China,2013,4,23,5
Residential District,169.0,37.0,7.65,33,Clear,"Dongsi, Beijing",China,2013,4,23,6
Residential District,179.0,41.0,7.13,34,Clear,"Dongsi, Beijing",China,2013,4,23,7
Residential District,164.0,51.0,6.98,39,Clear,"Dongsi, Beijing",China,2013,4,23,8
Residential District,174.0,47.0,6.7,37,Clear,"Dongsi, Beijing",China,2013,4,23,9
Residential District,203.0,47.0,6.24,39,Clear,"Dongsi, Beijing",China,2013,4,23,10
Residential District,186.0,52.0,6.12,42,Clear,"Dongsi, Beijing",China,2013,4,23,11
Residential District,200.0,56.0,5.68,44,Clear,"Dongsi, Beijing",China,2013,4,23,12
Residential District,221.0,67.0,5.26,50,Clear,"Dongsi, Beijing",China,2013,4,23,13
Residential District,237.0,60.0,5.07,48,Clear,"Dongsi, Beijing",China,2013,4,23,14
Residential District,234.0,68.0,5.18,51,Clear,"Dongsi, Beijing",China,2013,4,23,15
Residential District,263.0,74.0,4.69,54,Clear,"Dongsi, Beijing",China,2013,4,23,16
Residential District,277.0,85.0,4.37,58,Clear,"Dongsi, Beijing",China,2013,4,23,17
Residential District,261.0,86.0,4.81,56,Clear,"Dongsi, Beijing",China,2013,4,23,18
Residential District,237.0,77.0,5.6,52,Clear,"Dongsi, Beijing",China,2013,4,23,19
Residential District,204.0,99.0,5.85,62,Clear,"Dongsi, Beijing",China,2013,4,23,20
Residential District,220.0,108.0,5.91,68,Clear,"Dongsi, Beijing",China,2013,4,23,21
Residential District,191.0,104.0,6.09,75,Clear,"Dongsi, Beijing",China,2013,4,23,22
Residential District,229.0,104.0,5.35,82,Clear,"Dongsi, Beijing",China,2013,4,23,23
Residential District,227.0,101.0,5.18,82,Clear,"Dongsi, Beijing",China,2013,4,24,0
Residential District,235.0,102.0,5.02,84,Clear,"Dongsi, Beijing",China,2013,4,24,1
Residential District,216.0,99.0,5.32,83,Clear,"Dongsi, Beijing",China,2013,4,24,2
Residential District,185.0,83.0,6.36,62,Clear,"Dongsi, Beijing",China,2013,4,24,3
Residential District,153.0,64.0,8.72,43,Clear,"Dongsi, Beijing",China,2013,4,24,4
Residential District,132.0,53.0,10.14,38,Clear,"Dongsi, Beijing",China,2013,4,24,5
Residential District,116.0,58.0,8.72,41,Clear,"Dongsi, Beijing",China,2013,4,24,6
Residential District,151.0,65.0,7.03,50,Clear,"Dongsi, Beijing",China,2013,4,24,7
Residential District,168.0,64.0,7.58,48,Clear,"Dongsi, Beijing",China,2013,4,24,8
Residential District,112.0,54.0,9.97,40,Clear,"Dongsi, Beijing",China,2013,4,24,9
Residential District,97.0,54.0,11.15,38,Clear,"Dongsi, Beijing",China,2013,4,24,10
Residential District,78.0,65.0,11.54,43,Clear,"Dongsi, Beijing",China,2013,4,24,11
Residential District,98.0,65.0,12.66,40,Windy,"Dongsi, Beijing",China,2013,4,24,12
Residential District,98.0,54.0,11.9,33,Windy,"Dongsi, Beijing",China,2013,4,24,13
Residential District,60.0,26.0,17.75,19,Windy,"Dongsi, Beijing",China,2013,4,24,14
Residential District,37.0,8.0,10.95,10,Windy,"Dongsi, Beijing",China,2013,4,24,15
Residential District,28.0,8.0,13.64,10,Clear,"Dongsi, Beijing",China,2013,4,24,16
Residential District,22.0,12.0,13.57,12,Clear,"Dongsi, Beijing",China,2013,4,24,17
Residential District,21.0,19.0,13.45,15,Clear,"Dongsi, Beijing",China,2013,4,24,18
Residential District,17.0,27.0,18.87,18,Clear,"Dongsi, Beijing",China,2013,4,24,19
Residential District,22.0,41.0,20.41,24,Windy,"Dongsi, Beijing",China,2013,4,24,20
Residential District,23.0,15.0,9.58,13,Windy,"Dongsi, Beijing",China,2013,4,24,21
Residential District,12.0,15.0,22.73,13,Clear,"Dongsi, Beijing",China,2013,4,24,22
Residential District,4.0,25.0,26.32,17,Clear,"Dongsi, Beijing",China,2013,4,24,23
Residential District,5.0,41.0,26.32,24,Clear,"Dongsi, Beijing",China,2013,4,25,0
Residential District,5.0,48.0,26.09,26,Clear,"Dongsi, Beijing",China,2013,4,25,1
Residential District,13.0,49.0,23.08,27,Clear,"Dongsi, Beijing",China,2013,4,25,2
Residential District,14.0,49.0,21.9,27,Clear,"Dongsi, Beijing",China,2013,4,25,3
Residential District,3.0,27.0,27.52,18,Clear,"Dongsi, Beijing",China,2013,4,25,4
Residential District,18.0,43.0,21.58,25,Clear,"Dongsi, Beijing",China,2013,4,25,5
Residential District,16.0,49.0,22.56,27,Clear,"Dongsi, Beijing",China,2013,4,25,6
Residential District,19.0,43.0,20.83,26,Windy,"Dongsi, Beijing",China,2013,4,25,7
Residential District,8.0,32.0,25.21,21,Windy,"Dongsi, Beijing",China,2013,4,25,8
Residential District,14.0,21.0,23.44,16,Windy,"Dongsi, Beijing",China,2013,4,25,9
Residential District,11.0,15.0,23.44,14,Windy,"Dongsi, Beijing",China,2013,4,25,10
Residential District,9.0,11.0,19.35,11,Windy,"Dongsi, Beijing",China,2013,4,25,11
Residential District,9.0,8.0,18.63,10,Windy,"Dongsi, Beijing",China,2013,4,25,12
Residential District,27.0,8.0,16.04,10,Windy,"Dongsi, Beijing",China,2013,4,25,13
Residential District,20.0,8.0,19.61,10,Clear,"Dongsi, Beijing",China,2013,4,25,14
Residential District,8.0,7.0,22.39,10,Windy,"Dongsi, Beijing",China,2013,4,25,15
Residential District,9.0,9.0,22.9,11,Clear,"Dongsi, Beijing",China,2013,4,25,16
Residential District,8.0,11.0,22.9,11,Clear,"Dongsi, Beijing",China,2013,4,25,17
Residential District,10.0,15.0,22.73,13,Clear,"Dongsi, Beijing",China,2013,4,25,18
Residential District,7.0,22.0,21.58,16,Clear,"Dongsi, Beijing",China,2013,4,25,19
Residential District,18.0,47.0,18.4,28,Clear,"Dongsi, Beijing",China,2013,4,25,20
Residential District,20.0,55.0,18.52,30,Clear,"Dongsi, Beijing",China,2013,4,25,21
Residential District,25.0,82.0,15.62,44,Clear,"Dongsi, Beijing",China,2013,4,25,22
Residential District,38.0,90.0,13.89,54,Clear,"Dongsi, Beijing",China,2013,4,25,23
Residential District,76.0,95.0,10.2,64,Clear,"Dongsi, Beijing",China,2013,4,26,0
Residential District,43.0,95.0,13.16,54,Clear,"Dongsi, Beijing",China,2013,4,26,1
Residential District,47.0,84.0,10.27,56,Clear,"Dongsi, Beijing",China,2013,4,26,2
Residential District,52.0,91.0,11.81,48,Clear,"Dongsi, Beijing",China,2013,4,26,3
Residential District,46.0,80.0,10.87,56,Clear,"Dongsi, Beijing",China,2013,4,26,5
Residential District,54.0,83.0,9.77,59,Clear,"Dongsi, Beijing",China,2013,4,26,6
Residential District,72.0,94.0,8.52,67,Clear,"Dongsi, Beijing",China,2013,4,26,7
Residential District,63.0,92.0,10.38,55,Clear,"Dongsi, Beijing",China,2013,4,26,8
Residential District,74.0,98.0,9.43,55,Clear,"Dongsi, Beijing",China,2013,4,26,9
Residential District,88.0,116.0,8.29,61,Clear,"Dongsi, Beijing",China,2013,4,26,10
Residential District,106.0,120.0,7.26,62,Clear,"Dongsi, Beijing",China,2013,4,26,11
Residential District,97.0,50.0,8.15,32,Clear,"Dongsi, Beijing",China,2013,4,26,12
Residential District,95.0,33.0,9.49,26,Clear,"Dongsi, Beijing",China,2013,4,26,13
Residential District,88.0,26.0,9.38,23,Clear,"Dongsi, Beijing",China,2013,4,26,14
Residential District,99.0,27.0,9.2,25,Clear,"Dongsi, Beijing",China,2013,4,26,15
Residential District,97.0,33.0,8.98,25,Clear,"Dongsi, Beijing",China,2013,4,26,16
Residential District,101.0,48.0,8.88,30,Windy,"Dongsi, Beijing",China,2013,4,26,17
Residential District,99.0,50.0,8.65,32,Windy,"Dongsi, Beijing",China,2013,4,26,18
Residential District,103.0,54.0,8.4,33,Clear,"Dongsi, Beijing",China,2013,4,26,19
Residential District,84.0,43.0,10.87,28,Clear,"Dongsi, Beijing",China,2013,4,26,20
Residential District,57.0,38.0,13.82,28,Clear,"Dongsi, Beijing",China,2013,4,26,21
Residential District,40.0,36.0,16.67,22,Clear,"Dongsi, Beijing",China,2013,4,26,22
Residential District,43.0,42.0,14.29,24,Clear,"Dongsi, Beijing",China,2013,4,26,23
Residential District,51.0,46.0,13.57,26,Clear,"Dongsi, Beijing",China,2013,4,27,0
Residential District,52.0,58.0,13.39,34,Clear,"Dongsi, Beijing",China,2013,4,27,1
Residential District,58.0,70.0,11.76,38,Clear,"Dongsi, Beijing",China,2013,4,27,2
