district,pm25,nox,visibility,traffic,condition,city,country,year,month,day,hour
Green District,96.0,28.0,9.49,36,Clear,"Dingling, Beijing",China,2013,8,27,18
Green District,98.0,26.0,9.38,37,Clear,"Dingling, Beijing",China,2013,8,27,19
Green District,97.0,25.0,9.58,37,Clear,"Dingling, Beijing",China,2013,8,27,20
Green District,93.0,21.0,9.97,32,Rainy,"Dingling, Beijing",China,2013,8,27,21
Green District,79.0,17.0,10.45,26,Rainy,"Dingling, Beijing",China,2013,8,27,22
Green District,59.0,17.0,16.13,21,Rainy,"Dingling, Beijing",China,2013,8,27,23
Green District,45.0,19.0,18.07,22,Rainy,"Dingling, Beijing",China,2013,8,28,0
Green District,53.0,18.0,17.96,22,Rainy,"Dingling, Beijing",China,2013,8,28,1
Green District,58.0,17.0,15.87,21,Rainy,"Dingling, Beijing",China,2013,8,28,2
Green District,58.0,22.0,15.38,31,Rainy,"Dingling, Beijing",China,2013,8,28,3
Green District,57.0,22.0,15.38,33,Rainy,"Dingling, Beijing",China,2013,8,28,4
Green District,56.0,30.0,15.46,42,Clear,"Dingling, Beijing",China,2013,8,28,5
Green District,69.0,18.0,14.22,30,Rainy,"Dingling, Beijing",China,2013,8,28,6
Green District,78.0,18.0,13.22,31,Rainy,"Dingling, Beijing",China,2013,8,28,7
Green District,70.0,18.0,14.02,33,Rainy,"Dingling, Beijing",China,2013,8,28,8
Green District,56.0,24.0,15.71,38,Clear,"Dingling, Beijing",China,2013,8,28,9
Green District,58.0,14.0,16.3,32,Clear,"Dingling, Beijing",China,2013,8,28,10
Green District,61.0,38.0,15.38,53,Clear,"Dingling, Beijing",China,2013,8,28,11
Green District,68.0,34.0,14.22,50,Clear,"Dingling, Beijing",China,2013,8,28,12
Green District,78.0,32.0,13.27,51,Hot,"Dingling, Beijing",China,2013,8,28,13
Green District,81.0,23.0,13.33,46,Hot,"Dingling, Beijing",China,2013,8,28,14
Green District,81.0,23.0,12.88,46,Hot,"Dingling, Beijing",China,2013,8,28,15
Green District,73.0,19.0,14.08,45,Hot,"Dingling, Beijing",China,2013,8,28,16
Green District,78.0,18.0,13.39,43,Hot,"Dingling, Beijing",China,2013,8,28,17
Green District,81.0,19.0,13.22,43,Clear,"Dingling, Beijing",China,2013,8,28,18
Green District,79.0,16.0,12.77,42,Clear,"Dingling, Beijing",China,2013,8,28,19
Green District,75.0,22.0,13.89,44,Clear,"Dingling, Beijing",China,2013,8,28,20
Green District,84.0,17.0,12.77,43,Clear,"Dingling, Beijing",China,2013,8,28,21
Green District,91.0,18.0,13.22,43,Clear,"Dingling, Beijing",China,2013,8,28,22
Green District,87.0,16.0,13.22,42,Clear,"Dingling, Beijing",China,2013,8,28,23
Green District,79.0,12.0,14.15,38,Clear,"Dingling, Beijing",China,2013,8,29,0
Green District,53.0,10.0,19.11,31,Clear,"Dingling, Beijing",China,2013,8,29,1
Green District,36.0,11.0,17.44,23,Clear,"Dingling, Beijing",China,2013,8,29,2
Green District,15.0,18.0,23.08,20,Clear,"Dingling, Beijing",China,2013,8,29,3
Green District,14.0,19.0,23.44,22,Clear,"Dingling, Beijing",China,2013,8,29,4
Green District,11.0,10.0,24.59,14,Clear,"Dingling, Beijing",China,2013,8,29,5
Green District,6.0,4.0,19.87,11,Clear,"Dingling, Beijing",China,2013,8,29,6
Green District,15.0,7.0,17.65,13,Hot,"Dingling, Beijing",China,2013,8,29,7
Green District,9.0,7.0,18.29,13,Windy,"Dingling, Beijing",China,2013,8,29,8
Green District,7.0,3.0,22.06,12,Windy,"Dingling, Beijing",China,2013,8,29,9
Green District,6.0,2.0,24.0,10,Hot,"Dingling, Beijing",China,2013,8,29,10
Green District,4.0,5.0,26.79,11,Clear,"Dingling, Beijing",China,2013,8,29,18
Green District,3.0,10.0,24.39,14,Clear,"Dingling, Beijing",China,2013,8,29,19
Green District,7.0,11.0,24.19,15,Clear,"Dingling, Beijing",China,2013,8,29,20
Green District,8.0,13.0,23.81,15,Clear,"Dingling, Beijing",China,2013,8,29,21
Green District,6.0,14.0,20.41,15,Clear,"Dingling, Beijing",China,2013,8,29,22
Green District,7.0,10.0,25.0,14,Clear,"Dingling, Beijing",China,2013,8,29,23
Green District,7.0,2.0,25.64,10,Hot,"Dingling, Beijing",China,2013,8,30,17
Green District,4.0,4.0,18.07,11,Clear,"Dingling, Beijing",China,2013,8,30,18
Green District,9.0,5.0,23.44,13,Clear,"Dingling, Beijing",China,2013,8,30,19
Green District,9.0,6.0,25.21,13,Clear,"Dingling, Beijing",China,2013,8,30,20
Green District,5.0,3.0,26.32,12,Clear,"Dingling, Beijing",China,2013,8,30,21
Green District,4.0,2.0,25.0,12,Clear,"Dingling, Beijing",China,2013,8,30,22
Green District,4.0,2.0,27.27,12,Clear,"Dingling, Beijing",China,2013,8,30,23
Green District,6.0,3.0,26.79,7,Clear,"Dingling, Beijing",China,2013,8,31,3
Green District,7.0,3.0,26.55,9,Clear,"Dingling, Beijing",China,2013,8,31,4
Green District,11.0,22.0,23.26,16,Clear,"Dingling, Beijing",China,2013,8,31,5
Green District,13.0,31.0,22.06,21,Clear,"Dingling, Beijing",China,2013,8,31,6
Green District,14.0,27.0,20.98,20,Clear,"Dingling, Beijing",China,2013,8,31,7
Green District,11.0,23.0,22.22,18,Clear,"Dingling, Beijing",China,2013,8,31,8
Green District,11.0,19.0,22.39,17,Hot,"Dingling, Beijing",China,2013,8,31,9
Green District,14.0,15.0,23.26,14,Hot,"Dingling, Beijing",China,2013,8,31,10
Green District,10.0,10.0,24.0,11,Hot,"Dingling, Beijing",China,2013,8,31,11
Green District,8.0,6.0,24.0,10,Hot,"Dingling, Beijing",China,2013,8,31,12
Green District,10.0,3.0,23.44,5,Clear,"Dingling, Beijing",China,2013,8,31,18
Green District,9.0,3.0,24.79,5,Clear,"Dingling, Beijing",China,2013,8,31,19
Green District,6.0,2.0,22.22,7,Clear,"Dingling, Beijing",China,2013,8,31,20
Green District,7.0,2.0,24.59,7,Clear,"Dingling, Beijing",China,2013,8,31,21
Green District,7.0,2.0,23.44,7,Clear,"Dingling, Beijing",China,2013,8,31,22
Green District,7.0,3.0,24.0,7,Clear,"Dingling, Beijing",China,2013,8,31,23
Green District,7.0,6.0,25.86,8,Clear,"Dingling, Beijing",China,2013,9,1,0
Green District,11.0,9.0,21.9,12,Clear,"Dingling, Beijing",China,2013,9,1,1
Green District,28.0,23.0,16.39,25,Clear,"Dingling, Beijing",China,2013,9,1,2
Green District,28.0,20.0,17.65,24,Clear,"Dingling, Beijing",China,2013,9,1,3
Green District,24.0,18.0,18.99,23,Clear,"Dingling, Beijing",China,2013,9,1,4
Green District,26.0,20.0,19.11,24,Clear,"Dingling, Beijing",China,2013,9,1,5
Green District,32.0,11.0,17.14,21,Clear,"Dingling, Beijing",China,2013,9,1,6
Green District,30.0,8.0,17.65,20,Clear,"Dingling, Beijing",China,2013,9,1,7
Green District,31.0,8.0,17.86,18,Clear,"Dingling, Beijing",China,2013,9,1,8
Green District,26.0,9.0,18.75,17,Clear,"Dingling, Beijing",China,2013,9,1,9
Green District,22.0,17.0,20.27,18,Hot,"Dingling, Beijing",China,2013,9,1,10
Green District,24.0,19.0,17.65,20,Hot,"Dingling, Beijing",China,2013,9,1,11
Green District,28.0,13.0,14.35,20,Hot,"Dingling, Beijing",China,2013,9,1,12
Green District,34.0,10.0,16.3,17,Hot,"Dingling, Beijing",China,2013,9,1,13
Green District,31.0,9.0,17.65,16,Hot,"Dingling, Beijing",China,2013,9,1,14
Green District,29.0,9.0,18.63,14,Hot,"Dingling, Beijing",China,2013,9,1,15
Green District,25.0,8.0,18.07,14,Hot,"Dingling, Beijing",China,2013,9,1,16
Green District,21.0,7.0,20.55,10,Hot,"Dingling, Beijing",China,2013,9,1,17
Green District,16.0,5.0,16.3,9,Rainy,"Dingling, Beijing",China,2013,9,1,18
Green District,17.0,7.0,22.39,10,Rainy,"Dingling, Beijing",China,2013,9,1,19
Green District,7.0,4.0,22.06,9,Clear,"Dingling, Beijing",China,2013,9,1,20
Green District,10.0,3.0,22.06,9,Clear,"Dingling, Beijing",China,2013,9,1,21
Green District,11.0,3.0,24.0,9,Clear,"Dingling, Beijing",China,2013,9,1,22
Green District,13.0,4.0,23.81,9,Clear,"Dingling, Beijing",China,2013,9,1,23
Green District,24.0,6.0,21.9,10,Clear,"Dingling, Beijing",China,2013,9,2,0
Green District,20.0,7.0,23.26,12,Clear,"Dingling, Beijing",China,2013,9,2,1
Green District,17.0,5.0,21.74,11,Clear,"Dingling, Beijing",China,2013,9,2,2
Green District,20.0,5.0,21.43,11,Clear,"Dingling, Beijing",China,2013,9,2,3
Green District,23.0,7.0,20.27,13,Clear,"Dingling, Beijing",China,2013,9,2,4
Green District,33.0,5.0,18.99,13,Clear,"Dingling, Beijing",China,2013,9,2,5
Green District,27.0,4.0,20.13,12,Clear,"Dingling, Beijing",China,2013,9,2,6
Green District,31.0,6.0,18.29,13,Clear,"Dingling, Beijing",China,2013,9,2,7
Green District,27.0,6.0,18.29,13,Clear,"Dingling, Beijing",China,2013,9,2,8
Green District,27.0,11.0,18.63,15,Clear,"Dingling, Beijing",China,2013,9,2,9
Green District,27.0,11.0,18.63,16,Clear,"Dingling, Beijing",China,2013,9,2,10
Green District,37.0,33.0,17.05,26,Hot,"Dingling, Beijing",China,2013,9,2,11
Green District,53.0,15.0,14.08,26,Hot,"Dingling, Beijing",China,2013,9,2,12
Green District,42.0,13.0,15.08,23,Hot,"Dingling, Beijing",China,2013,9,2,13
Green District,64.0,13.0,13.16,22,Hot,"Dingling, Beijing",China,2013,9,2,14
Green District,57.0,13.0,13.7,22,Hot,"Dingling, Beijing",China,2013,9,2,15
Green District,57.0,13.0,13.7,20,Hot,"Dingling, Beijing",China,2013,9,2,16
Green District,35.0,10.0,16.76,17,Hot,"Dingling, Beijing",China,2013,9,2,17
Green District,42.0,17.0,15.15,20,Hot,"Dingling, Beijing",China,2013,9,2,18
Green District,42.0,17.0,15.15,20,Clear,"Dingling, Beijing",China,2013,9,2,19
Green District,40.0,14.0,16.57,19,Clear,"Dingling, Beijing",China,2013,9,2,20
Green District,39.0,11.0,16.13,18,Clear,"Dingling, Beijing",China,2013,9,2,21
Green District,40.0,11.0,16.39,18,Clear,"Dingling, Beijing",China,2013,9,2,22
Green District,53.0,8.0,15.31,18,Clear,"Dingling, Beijing",China,2013,9,2,23
Green District,48.0,8.0,15.31,18,Clear,"Dingling, Beijing",China,2013,9,3,0
Green District,61.0,7.0,14.35,20,Clear,"Dingling, Beijing",China,2013,9,3,1
Green District,63.0,6.0,14.29,21,Clear,"Dingling, Beijing",China,2013,9,3,2
Green District,76.0,6.0,13.51,21,Clear,"Dingling, Beijing",China,2013,9,3,3
Green District,72.0,6.0,13.51,23,Clear,"Dingling, Beijing",China,2013,9,3,4
Green District,71.0,6.0,13.57,23,Clear,"Dingling, Beijing",China,2013,9,3,5
Green District,72.0,6.0,13.04,23,Clear,"Dingling, Beijing",China,2013,9,3,6
Green District,83.0,5.0,12.05,22,Clear,"Dingling, Beijing",China,2013,9,3,7
Green District,94.0,9.0,11.19,25,Clear,"Dingling, Beijing",China,2013,9,3,8
Green District,100.0,13.0,10.64,27,Clear,"Dingling, Beijing",China,2013,9,3,9
Green District,89.0,19.0,11.03,29,Hot,"Dingling, Beijing",China,2013,9,3,10
Green District,112.0,55.0,9.09,43,Hot,"Dingling, Beijing",China,2013,9,3,11
Green District,109.0,48.0,9.4,41,Hot,"Dingling, Beijing",China,2013,9,3,12
Green District,96.0,22.0,9.8,29,Hot,"Dingling, Beijing",China,2013,9,3,13
Green District,65.0,9.0,13.89,20,Hot,"Dingling, Beijing",China,2013,9,3,14
Green District,41.0,4.0,16.48,14,Hot,"Dingling, Beijing",China,2013,9,3,15
Green District,42.0,6.0,13.7,16,Hot,"Dingling, Beijing",China,2013,9,3,16
Green District,52.0,7.0,14.02,17,Hot,"Dingling, Beijing",China,2013,9,3,17
Green District,40.0,10.0,12.93,17,Hot,"Dingling, Beijing",China,2013,9,3,18
Green District,69.0,11.0,11.67,19,Hot,"Dingling, Beijing",China,2013,9,3,19
Green District,58.0,10.0,12.5,19,Hot,"Dingling, Beijing",China,2013,9,3,20
Green District,69.0,10.0,11.72,19,Clear,"Dingling, Beijing",China,2013,9,3,21
Green District,80.0,11.0,11.24,21,Rainy,"Dingling, Beijing",China,2013,9,3,22
Green District,73.0,8.0,13.33,20,Rainy,"Dingling, Beijing",China,2013,9,3,23
Green District,80.0,8.0,10.87,20,Rainy,"Dingling, Beijing",China,2013,9,4,0
Green District,84.0,9.0,10.71,20,Rainy,"Dingling, Beijing",China,2013,9,4,1
Green District,66.0,7.0,12.93,17,Rainy,"Dingling, Beijing",China,2013,9,4,2
Green District,60.0,23.0,17.34,23,Rainy,"Dingling, Beijing",China,2013,9,4,3
Green District,40.0,19.0,19.11,19,Clear,"Dingling, Beijing",China,2013,9,4,4
Green District,47.0,22.0,16.76,21,Rainy,"Dingling, Beijing",China,2013,9,4,5
Green District,49.0,12.0,16.13,18,Rainy,"Dingling, Beijing",China,2013,9,4,6
Green District,46.0,10.0,17.44,17,Rainy,"Dingling, Beijing",China,2013,9,4,7
Green District,47.0,9.0,16.85,19,Clear,"Dingling, Beijing",China,2013,9,4,8
Green District,36.0,12.0,17.05,20,Clear,"Dingling, Beijing",China,2013,9,4,9
Green District,47.0,32.0,16.04,26,Rainy,"Dingling, Beijing",China,2013,9,4,10
Green District,53.0,31.0,15.87,27,Clear,"Dingling, Beijing",China,2013,9,4,11
Green District,54.0,46.0,15.79,39,Rainy,"Dingling, Beijing",China,2013,9,4,12
Green District,54.0,35.0,16.39,29,Clear,"Dingling, Beijing",China,2013,9,4,13
Green District,52.0,34.0,18.4,28,Clear,"Dingling, Beijing",China,2013,9,4,14
Green District,41.0,22.0,20.98,25,Clear,"Dingling, Beijing",China,2013,9,4,15
Green District,42.0,12.0,18.07,21,Clear,"Dingling, Beijing",China,2013,9,4,16
Green District,33.0,16.0,16.95,23,Clear,"Dingling, Beijing",China,2013,9,4,17
Green District,46.0,22.0,15.08,26,Clear,"Dingling, Beijing",China,2013,9,4,18
Green District,68.0,22.0,13.57,26,Clear,"Dingling, Beijing",China,2013,9,4,19
Green District,69.0,19.0,13.89,25,Rainy,"Dingling, Beijing",China,2013,9,4,20
Green District,48.0,9.0,15.31,20,Rainy,"Dingling, Beijing",China,2013,9,4,21
Green District,8.0,3.0,25.21,12,Clear,"Dingling, Beijing",China,2013,9,5,8
Green District,8.0,3.0,25.21,10,Clear,"Dingling, Beijing",China,2013,9,5,9
Green District,12.0,3.0,24.19,12,Clear,"Dingling, Beijing",China,2013,9,5,10
Green District,9.0,4.0,26.79,12,Hot,"Dingling, Beijing",China,2013,9,5,11
Green District,14.0,5.0,22.22,13,Hot,"Dingling, Beijing",China,2013,9,5,12
Green District,13.0,6.0,23.81,13,Hot,"Dingling, Beijing",China,2013,9,5,13
Green District,13.0,6.0,23.81,13,Hot,"Dingling, Beijing",China,2013,9,5,14
Green District,14.0,7.0,21.28,13,Hot,"Dingling, Beijing",China,2013,9,5,15
Green District,18.0,8.0,22.06,14,Hot,"Dingling, Beijing",China,2013,9,5,16
Green District,16.0,8.0,22.56,14,Clear,"Dingling, Beijing",China,2013,9,5,17
Green District,18.0,13.0,21.13,15,Clear,"Dingling, Beijing",China,2013,9,5,18
Green District,14.0,13.0,19.23,15,Clear,"Dingling, Beijing",China,2013,9,5,19
Green District,40.0,22.0,14.71,26,Clear,"Dingling, Beijing",China,2013,9,5,20
Green District,36.0,27.0,17.34,34,Clear,"Dingling, Beijing",China,2013,9,5,21
Green District,51.0,28.0,15.96,35,Clear,"Dingling, Beijing",China,2013,9,5,22
Green District,46.0,29.0,16.67,37,Clear,"Dingling, Beijing",China,2013,9,5,23
Green District,40.0,29.0,16.3,37,Clear,"Dingling, Beijing",China,2013,9,6,0
Green District,49.0,22.0,15.54,33,Clear,"Dingling, Beijing",China,2013,9,6,1
Green District,47.0,18.0,16.48,30,Clear,"Dingling, Beijing",China,2013,9,6,2
Green District,59.0,18.0,15.31,28,Clear,"Dingling, Beijing",China,2013,9,6,3
Green District,50.0,18.0,16.22,28,Clear,"Dingling, Beijing",China,2013,9,6,4
Green District,50.0,16.0,16.22,28,Clear,"Dingling, Beijing",China,2013,9,6,5
Green District,41.0,29.0,16.3,33,Clear,"Dingling, Beijing",China,2013,9,6,6
Green District,54.0,23.0,15.23,31,Clear,"Dingling, Beijing",China,2013,9,6,7
Green District,64.0,25.0,14.63,32,Clear,"Dingling, Beijing",China,2013,9,6,8
Green District,58.0,16.0,16.57,28,Clear,"Dingling, Beijing",China,2013,9,6,9
Green District,58.0,18.0,15.15,28,Clear,"Dingling, Beijing",China,2013,9,6,10
Green District,45.0,24.0,15.71,28,Clear,"Dingling, Beijing",China,2013,9,6,11
Green District,55.0,23.0,14.93,28,Hot,"Dingling, Beijing",China,2013,9,6,12
Green District,40.0,16.0,16.48,23,Hot,"Dingling, Beijing",China,2013,9,6,13
Green District,59.0,14.0,14.93,22,Hot,"Dingling, Beijing",China,2013,9,6,14
Green District,52.0,15.0,15.87,21,Hot,"Dingling, Beijing",China,2013,9,6,15
Green District,54.0,24.0,14.35,25,Windy,"Dingling, Beijing",China,2013,9,6,16
Green District,55.0,29.0,14.02,28,Clear,"Dingling, Beijing",China,2013,9,6,17
Green District,54.0,25.0,13.7,27,Clear,"Dingling, Beijing",China,2013,9,6,18
Green District,71.0,22.0,12.0,26,Clear,"Dingling, Beijing",China,2013,9,6,19
Green District,71.0,16.0,12.0,24,Clear,"Dingling, Beijing",China,2013,9,6,20
Green District,71.0,13.0,13.27,25,Clear,"Dingling, Beijing",China,2013,9,6,21
Green District,74.0,12.0,12.99,25,Clear,"Dingling, Beijing",China,2013,9,6,22
Green District,79.0,9.0,12.61,24,Clear,"Dingling, Beijing",China,2013,9,6,23
Green District,79.0,8.0,12.4,23,Clear,"Dingling, Beijing",China,2013,9,7,0
Green District,78.0,6.0,12.77,23,Clear,"Dingling, Beijing",China,2013,9,7,1
Green District,80.0,7.0,12.88,25,Clear,"Dingling, Beijing",China,2013,9,7,2
Green District,79.0,11.0,13.1,26,Clear,"Dingling, Beijing",China,2013,9,7,3
Green District,91.0,13.0,12.93,28,Clear,"Dingling, Beijing",China,2013,9,7,4
Green District,88.0,14.0,13.04,30,Clear,"Dingling, Beijing",China,2013,9,7,5
Green District,82.0,9.0,13.27,27,Clear,"Dingling, Beijing",China,2013,9,7,6
Green District,67.0,10.0,14.29,24,Clear,"Dingling, Beijing",China,2013,9,7,7
Green District,40.0,13.0,16.67,18,Clear,"Dingling, Beijing",China,2013,9,7,8
Green District,25.0,15.0,18.99,17,Clear,"Dingling, Beijing",China,2013,9,7,9
Green District,20.0,12.0,19.61,15,Hot,"Dingling, Beijing",China,2013,9,7,10
Green District,17.0,4.0,22.39,11,Hot,"Dingling, Beijing",China,2013,9,7,11
Green District,17.0,3.0,20.98,10,Hot,"Dingling, Beijing",China,2013,9,7,12
Green District,37.0,3.0,16.13,14,Hot,"Dingling, Beijing",China,2013,9,7,13
Green District,26.0,4.0,18.29,14,Hot,"Dingling, Beijing",China,2013,9,7,14
Green District,36.0,8.0,16.13,17,Hot,"Dingling, Beijing",China,2013,9,7,15
Green District,32.0,7.0,18.07,13,Hot,"Dingling, Beijing",China,2013,9,7,16
Green District,23.0,8.0,19.87,12,Hot,"Dingling, Beijing",China,2013,9,7,17
Green District,15.0,11.0,21.74,13,Hot,"Dingling, Beijing",China,2013,9,7,18
Green District,16.0,10.0,16.76,13,Clear,"Dingling, Beijing",China,2013,9,7,19
Green District,22.0,7.0,16.22,12,Clear,"Dingling, Beijing",China,2013,9,7,20
Green District,18.0,7.0,20.13,12,Clear,"Dingling, Beijing",China,2013,9,7,21
Green District,19.0,6.0,21.28,11,Clear,"Dingling, Beijing",China,2013,9,7,22
Green District,15.0,6.0,22.39,11,Clear,"Dingling, Beijing",China,2013,9,7,23
Green District,17.0,7.0,21.9,12,Clear,"Dingling, Beijing",China,2013,9,8,0
Green District,18.0,6.0,21.28,11,Clear,"Dingling, Beijing",China,2013,9,8,1
Green District,21.0,6.0,20.0,13,Clear,"Dingling, Beijing",China,2013,9,8,2
Green District,31.0,8.0,18.4,14,Clear,"Dingling, Beijing",China,2013,9,8,3
Green District,36.0,8.0,17.44,15,Clear,"Dingling, Beijing",China,2013,9,8,4
Green District,37.0,7.0,17.05,15,Clear,"Dingling, Beijing",China,2013,9,8,5
Green District,38.0,6.0,16.76,15,Clear,"Dingling, Beijing",China,2013,9,8,6
Green District,37.0,13.0,16.39,18,Clear,"Dingling, Beijing",China,2013,9,8,7
Green District,53.0,19.0,14.22,22,Clear,"Dingling, Beijing",China,2013,9,8,8
Green District,48.0,11.0,15.08,19,Clear,"Dingling, Beijing",China,2013,9,8,9
Green District,49.0,23.0,14.56,23,Clear,"Dingling, Beijing",China,2013,9,8,10
Green District,55.0,23.0,13.89,23,Clear,"Dingling, Beijing",China,2013,9,8,11
Green District,64.0,25.0,13.1,24,Clear,"Dingling, Beijing",China,2013,9,8,12
Green District,56.0,21.0,14.02,24,Clear,"Dingling, Beijing",China,2013,9,8,13
Green District,59.0,16.0,13.7,23,Clear,"Dingling, Beijing",China,2013,9,8,14
Green District,55.0,15.0,13.64,26,Clear,"Dingling, Beijing",China,2013,9,8,15
Green District,75.0,15.0,11.54,31,Clear,"Dingling, Beijing",China,2013,9,8,16
Green District,94.0,19.0,10.03,38,Clear,"Dingling, Beijing",China,2013,9,8,17
Green District,112.0,18.0,9.46,38,Clear,"Dingling, Beijing",China,2013,9,8,18
Green District,112.0,14.0,9.8,37,Clear,"Dingling, Beijing",China,2013,9,8,19
Green District,113.0,15.0,9.74,35,Windy,"Dingling, Beijing",China,2013,9,8,20
Green District,87.0,21.0,12.88,31,Rainy,"Dingling, Beijing",China,2013,9,8,21
Green District,34.0,5.0,19.11,16,Rainy,"Dingling, Beijing",China,2013,9,8,22
Green District,23.0,2.0,20.55,13,Clear,"Dingling, Beijing",China,2013,9,8,23
Green District,20.0,3.0,20.69,14,Clear,"Dingling, Beijing",China,2013,9,9,0
Green District,28.0,2.0,19.61,13,Clear,"Dingling, Beijing",China,2013,9,9,1
Green District,26.0,2.0,21.74,12,Clear,"Dingling, Beijing",China,2013,9,9,3
Green District,28.0,2.0,19.74,12,Clear,"Dingling, Beijing",China,2013,9,9,4
Green District,19.0,9.0,21.58,14,Clear,"Dingling, Beijing",China,2013,9,9,5
Green District,28.0,6.0,18.75,13,Clear,"Dingling, Beijing",China,2013,9,9,6
Green District,29.0,21.0,18.63,19,Clear,"Dingling, Beijing",China,2013,9,9,7
Green District,24.0,20.0,20.13,19,Clear,"Dingling, Beijing",China,2013,9,9,8
Green District,33.0,10.0,17.75,17,Clear,"Dingling, Beijing",China,2013,9,9,9
Green District,54.0,24.0,13.33,24,Clear,"Dingling, Beijing",China,2013,9,9,10
Green District,82.0,18.0,11.86,23,Clear,"Dingling, Beijing",China,2013,9,9,11
Green District,110.0,26.0,10.31,31,Clear,"Dingling, Beijing",China,2013,9,9,12
Green District,143.0,41.0,8.7,37,Clear,"Dingling, Beijing",China,2013,9,9,13
Green District,141.0,46.0,8.85,37,Clear,"Dingling, Beijing",China,2013,9,9,14
Green District,134.0,35.0,9.26,32,Hot,"Dingling, Beijing",China,2013,9,9,15
Green District,114.0,29.0,10.27,27,Clear,"Dingling, Beijing",China,2013,9,9,16
Green District,82.0,21.0,12.35,21,Clear,"Dingling, Beijing",China,2013,9,9,17
Green District,68.0,20.0,11.63,19,Clear,"Dingling, Beijing",China,2013,9,9,18
Green District,62.0,15.0,13.33,17,Clear,"Dingling, Beijing",China,2013,9,9,19
